season_id,team_id_home,team_id_away,team_name_home,team_name_away,team_abbreviation_home,team_abbreviation_away,game_date,pts_home,pts_away,elo_h,elo_a,elo_h_ofg,elo_a_ofg,elo_h_dfg,elo_a_dfg,elo_h_ofg3,elo_a_ofg3,elo_h_dfg3,elo_a_dfg3,playoffs
22015,1610612743,1610612744,Denver Nuggets,Golden State Warriors,DEN,GSW,2015-11-22,105.0,118.0,1450.9748121117852,1766.3198928510462,1437.067361945684,1721.9697387240105,1476.0992954372646,1753.6356350915653,1466.6740584998984,1668.7281388010822,1527.994451875283,1783.601633687673,0.0
22015,1610612760,1610612742,Oklahoma City Thunder,Dallas Mavericks,OKC,DAL,2015-11-22,117.0,114.0,1544.3611120487283,1556.1844132111505,1553.7811458984975,1533.3171179492895,1560.5624657867386,1534.227651655403,1480.4755554413473,1505.743352980622,1489.953165718181,1466.4544431254035,0.0
22015,1610612747,1610612757,Los Angeles Lakers,Portland Trail Blazers,LAL,POR,2015-11-22,93.0,107.0,1333.8045876873298,1503.0680341738625,1369.9525086483018,1524.1912322189437,1366.1967088434608,1440.3659801384804,1513.3195961402703,1461.98255623104,1402.955611981014,1629.1944462493677,0.0
22015,1610612740,1610612756,New Orleans Pelicans,Phoenix Suns,NOP,PHX,2015-11-22,122.0,116.0,1447.2905413604974,1507.1107534161613,1508.027322105139,1511.4179174866656,1486.834634127486,1477.8031599281296,1534.8608756549106,1499.6187276461435,1561.736857083539,1560.0999133567516,0.0
22015,1610612746,1610612761,LA Clippers,Toronto Raptors,LAC,TOR,2015-11-22,80.0,91.0,1582.1545605200542,1540.5133989697435,1627.7362082840687,1436.2922582893173,1660.799593765472,1447.4885940134416,1511.9481654804542,1479.9397523607272,1540.1889876051875,1510.8333772106078,0.0
22015,1610612750,1610612755,Minnesota Timberwolves,Philadelphia 76ers,MIN,PHI,2015-11-23,100.0,95.0,1374.4132914552506,1275.9291237446062,1361.566229752164,1401.4096018307762,1336.392341300536,1365.139117109088,1428.319509339073,1406.1266856554253,1277.863652322736,1538.826464181965,0.0
22015,1610612762,1610612760,Utah Jazz,Oklahoma City Thunder,UTA,OKC,2015-11-23,89.0,111.0,1543.5421862256635,1548.55250891713,1500.4077954937486,1543.1928240121429,1556.7058785585393,1569.8059371768409,1469.4530326003003,1471.2015416159788,1525.1940615208246,1479.2778475388034,0.0
22015,1610612739,1610612753,Cleveland Cavaliers,Orlando Magic,CLE,ORL,2015-11-23,117.0,103.0,1643.4299223603846,1406.3501257304167,1567.8479787646302,1470.689562106341,1563.5658746441723,1533.41447043417,1548.421043289383,1469.1146191502953,1638.476310737352,1405.9946199019762,0.0
22015,1610612766,1610612758,Charlotte Hornets,Sacramento Kings,CHA,SAC,2015-11-23,127.0,122.0,1481.2814434496463,1423.7639205722428,1424.9357560453248,1499.0111870792637,1417.0274779051051,1446.297695546707,1505.5961837927746,1548.9637427228238,1489.965520695454,1403.2684510354907,0.0
22015,1610612748,1610612752,Miami Heat,New York Knicks,MIA,NYK,2015-11-23,95.0,78.0,1495.4888031124265,1404.7339013300152,1557.3745445976504,1402.5573043241895,1527.3734252751544,1381.0736701993596,1459.2620852851917,1517.1735774723722,1413.5050810528091,1481.8264340459975,0.0
22015,1610612759,1610612756,San Antonio Spurs,Phoenix Suns,SAS,PHX,2015-11-23,98.0,84.0,1653.2494035349214,1500.3010112269067,1612.5500387854102,1501.3203314047907,1631.3446623735592,1468.063048116532,1524.297353119717,1510.6296135546302,1542.7012055647444,1570.1470280359229,0.0
22015,1610612749,1610612765,Milwaukee Bucks,Detroit Pistons,MIL,DET,2015-11-23,109.0,88.0,1420.8397338884056,1504.0222638573687,1487.3137577521716,1398.3004265165264,1562.3730922812595,1438.6529207800515,1529.4132320071403,1435.1682474214842,1380.5067888055137,1529.7516605295107,0.0
22015,1610612763,1610612742,Memphis Grizzlies,Dallas Mavericks,MEM,DAL,2015-11-24,110.0,96.0,1538.7570997399057,1551.993016342749,1533.7041175095476,1543.905439835644,1551.5675241905974,1524.9841802653007,1474.9160880051581,1515.0173668059902,1360.480846759096,1477.1297613047811,0.0
22015,1610612757,1610612741,Portland Trail Blazers,Chicago Bulls,POR,CHI,2015-11-24,88.0,93.0,1513.2846722319134,1561.303068862018,1530.0222260357134,1528.857822545557,1448.2630650550204,1460.6045192426614,1453.4494946432176,1526.126720007493,1633.469890895249,1535.266440090778,0.0
22015,1610612743,1610612746,Denver Nuggets,LA Clippers,DEN,LAC,2015-11-24,94.0,111.0,1445.5299126801572,1567.0205082923935,1433.8181421021802,1632.7233655212099,1472.7330263921947,1665.330518542017,1461.912030284357,1501.0294869189256,1524.2598329889547,1549.3460701104202,0.0
22015,1610612764,1610612754,Washington Wizards,Indiana Pacers,WAS,IND,2015-11-24,106.0,123.0,1504.5814080704693,1534.247917247253,1559.9735455089879,1476.3818028492506,1512.674906017208,1497.2053919637913,1547.069973516316,1588.7917925853124,1417.971310647485,1573.6283253664371,0.0
22015,1610612744,1610612747,Golden State Warriors,Los Angeles Lakers,GSW,LAL,2015-11-24,111.0,77.0,1771.7647922826743,1323.587949629279,1725.2189585675144,1364.121514831532,1757.0019041366352,1358.2996239269207,1673.4901670166237,1521.8526577280927,1787.3362525740013,1398.6801673351329,0.0
22015,1610612737,1610612738,Atlanta Hawks,Boston Celtics,ATL,BOS,2015-11-24,121.0,97.0,1551.4379791757697,1543.9450246156928,1538.1344258247507,1482.6990088741227,1514.3310276525037,1556.7852596595544,1503.4628446366603,1484.9719632451026,1523.9206449431579,1587.171885426103,0.0
22015,1610612749,1610612758,Milwaukee Bucks,Sacramento Kings,MIL,SAC,2015-11-25,118.0,129.0,1436.7011433639861,1419.7312152116933,1494.8063703021826,1506.9108536398414,1568.9553920429164,1455.4572184405297,1536.7652737279861,1537.7219665143573,1394.556334718447,1395.7132588085688,0.0
22015,1610612759,1610612742,San Antonio Spurs,Dallas Mavericks,SAS,DAL,2015-11-25,88.0,83.0,1658.0589611378514,1542.3857003085725,1619.4536600473398,1533.6119065248251,1636.9629741326623,1515.7478208109333,1533.9041667568094,1503.868257487941,1553.4895207490983,1483.8930488105846,0.0
22015,1610612760,1610612751,Oklahoma City Thunder,Brooklyn Nets,OKC,BKN,2015-11-25,110.0,99.0,1570.3505526109295,1425.7790354799924,1551.9675592570466,1509.1708017628187,1579.429065758987,1528.0496882653483,1481.151215905917,1411.5132487783815,1490.5917817535264,1296.430234706873,0.0
22015,1610612745,1610612763,Houston Rockets,Memphis Grizzlies,HOU,MEM,2015-11-25,93.0,102.0,1481.1222411971924,1548.364415774082,1463.3614805268512,1543.9976508203665,1415.4073378131918,1560.8038836449648,1498.5472781330998,1486.0651973232073,1604.2371737726883,1353.7175592532926,0.0
22015,1610612738,1610612755,Boston Celtics,Philadelphia 76ers,BOS,PHI,2015-11-25,84.0,80.0,1531.1529268049007,1272.5387149896621,1474.2811649341113,1390.267818269266,1545.5693741471346,1354.3136013275432,1475.5036716704114,1416.7645791358125,1575.3712176383797,1542.4683491781088,0.0
22015,1610612753,1610612752,Orlando Magic,New York Knicks,ORL,NYK,2015-11-25,100.0,91.0,1403.154920003814,1397.5055105383524,1463.4153214550317,1396.7400579463242,1524.2801255456827,1375.052107283777,1461.3584063875194,1505.522017642634,1401.838733102048,1469.8849483405522,0.0
22015,1610612746,1610612762,LA Clippers,Utah Jazz,LAC,UTA,2015-11-25,91.0,102.0,1580.5787260329366,1521.7441425318639,1637.5514710563725,1491.633060248845,1670.2928586602936,1547.0827499763932,1509.9083293913595,1459.503358310362,1558.6252823189122,1513.8801273061015,0.0
22015,1610612756,1610612740,Phoenix Suns,New Orleans Pelicans,PHX,NOP,2015-11-25,114.0,120.0,1495.4914536239767,1454.100283549752,1494.4167101428611,1518.124908187014,1462.4447363574288,1496.5747459390836,1501.0227999175377,1523.849989746424,1559.358712851569,1551.6897424043677,0.0
22015,1610612766,1610612764,Charlotte Hornets,Washington Wizards,CHA,WAS,2015-11-25,101.0,87.0,1485.3141488101958,1487.2443922222446,1417.036089484747,1547.6129557879663,1407.8679550112824,1502.2299516076484,1516.837960001241,1538.2650848458165,1497.5207129223759,1412.1739859825955,0.0
22015,1610612765,1610612748,Detroit Pistons,Miami Heat,DET,MIA,2015-11-25,104.0,81.0,1488.160854381788,1502.7171939040893,1390.8078139665154,1563.1917909755157,1432.0706210183946,1533.394988190737,1427.8162057006384,1470.91364511493,1515.7021146165773,1425.4465667582544,0.0
22015,1610612761,1610612739,Toronto Raptors,Cleveland Cavaliers,TOR,CLE,2015-11-25,103.0,99.0,1555.6474511974043,1646.6251280869874,1431.305101052176,1575.1222194159395,1442.9576692368967,1572.7002195326595,1490.8584309222558,1556.177256052159,1501.676294705375,1642.63219753728,0.0
22015,1610612750,1610612737,Minnesota Timberwolves,Atlanta Hawks,MIN,ATL,2015-11-25,99.0,95.0,1377.8037002101946,1564.2300769865617,1372.7080133136742,1546.552269764762,1347.2178570820806,1525.5469131649236,1417.6816158586857,1512.9311362113515,1274.2217673265923,1535.7213127308812,0.0
22015,1610612743,1610612759,Denver Nuggets,San Antonio Spurs,DEN,SAS,2015-11-27,80.0,91.0,1431.971694939614,1661.2015610769063,1428.9900365670176,1607.0320127067691,1467.770686273918,1623.60910851428,1453.033187811923,1543.0418110414698,1514.9806207804627,1561.5127428663527,0.0
22015,1610612746,1610612740,LA Clippers,New Orleans Pelicans,LAC,NOP,2015-11-27,111.0,90.0,1564.994185280746,1464.7657645399222,1643.5822767022532,1527.443588560966,1656.8881308943824,1485.5955529884789,1498.4676510533282,1533.193914173957,1547.3444865368524,1561.9104372760576,0.0
22015,1610612756,1610612744,Phoenix Suns,Golden State Warriors,PHX,GSW,2015-11-27,116.0,135.0,1484.8259726338065,1773.6716101528848,1485.0980297689089,1727.442756713545,1473.4239293080336,1758.832471310128,1491.6788754900047,1679.3832096270103,1549.1380179798791,1789.2652916844713,0.0
22015,1610612752,1610612748,New York Knicks,Miami Heat,NYK,MIA,2015-11-27,78.0,97.0,1390.6926519732726,1489.2526487001599,1388.6359096137664,1548.600864879315,1369.1012476547862,1520.558598736522,1514.2576889709344,1459.6795244226812,1477.9510844065378,1417.9874300805634,0.0
22015,1610612766,1610612739,Charlotte Hornets,Cleveland Cavaliers,CHA,CLE,2015-11-27,90.0,95.0,1494.5355604332312,1640.484605636795,1430.6268991949298,1561.204098770288,1420.5190447426319,1559.1303450934026,1507.4539015237283,1564.3190702591337,1485.112482655604,1648.784010898661,0.0
22015,1610612745,1610612755,Houston Rockets,Philadelphia 76ers,HOU,PHI,2015-11-27,116.0,114.0,1470.5494951124042,1271.1188782439954,1455.6415826777068,1402.6398632477885,1409.3638705489743,1369.3223878234426,1508.1881694553265,1408.4393003296234,1608.0615599063904,1533.4125488655588,0.0
22015,1610612753,1610612749,Orlando Magic,Milwaukee Bucks,ORL,MIL,2015-11-27,114.0,90.0,1409.9677785688937,1422.2438348098963,1471.5194697875895,1485.1546244471454,1530.2309851746736,1555.8001014189103,1452.622735059219,1526.792809490248,1393.7725970360625,1404.5896335474179,0.0
22015,1610612754,1610612741,Indiana Pacers,Chicago Bulls,IND,CHI,2015-11-27,104.0,92.0,1551.5849330954777,1569.3533542127495,1488.7423925702722,1538.891336646563,1507.6503463733509,1470.249452963281,1597.5966812558117,1534.0648871908768,1579.4256500313268,1548.0200202851277,0.0
22015,1610612760,1610612765,Oklahoma City Thunder,Detroit Pistons,OKC,DET,2015-11-27,103.0,87.0,1574.6418137405092,1501.6253995857176,1560.7419619843704,1405.3987400627161,1567.9609350170822,1444.9070104726095,1489.1732903928753,1439.0503263928872,1495.520605440516,1523.1612512942684,0.0
22015,1610612758,1610612750,Sacramento Kings,Minnesota Timberwolves,SAC,MIN,2015-11-27,91.0,101.0,1434.1885237657832,1385.6445308233228,1516.5625994948787,1387.3320470096533,1468.6125090645357,1361.942765873545,1547.6944307520955,1430.3564390803456,1385.679959979598,1290.5890765995928,0.0
22015,1610612738,1610612764,Boston Celtics,Washington Wizards,BOS,WAS,2015-11-27,111.0,78.0,1532.5727635505675,1478.0229805992092,1461.9091199555887,1534.0221460777834,1530.5605876512352,1489.578861876299,1483.8289504766005,1547.6491433233293,1584.4270179509297,1424.5822162493673,0.0
22015,1610612763,1610612737,Memphis Grizzlies,Atlanta Hawks,MEM,ATL,2015-11-27,101.0,116.0,1558.9371618588702,1556.3892463734335,1551.717548669511,1531.928236068783,1566.8473509091823,1510.822004373459,1476.4243060009806,1500.2563129896917,1349.8931731195905,1519.3540034578807,0.0
22015,1610612764,1610612761,Washington Wizards,Toronto Raptors,WAS,TOR,2015-11-28,82.0,84.0,1464.7228591814066,1561.7879736475966,1521.9758670715087,1445.2232216978275,1480.7529705422423,1456.5275436761535,1535.8326354237463,1482.7166167152811,1418.8836314896453,1495.524481343994,0.0
22015,1610612762,1610612740,Utah Jazz,New Orleans Pelicans,UTA,NOP,2015-11-28,101.0,87.0,1537.3286832840545,1456.7648944905939,1485.6022546029642,1520.6671478139149,1560.4874777423045,1480.1616511607956,1470.9440366483934,1522.1977270876648,1525.1609230881613,1551.4914409654084,0.0
22015,1610612742,1610612743,Dallas Mavericks,Denver Nuggets,DAL,DEN,2015-11-28,92.0,81.0,1539.2431003695176,1424.9389516537722,1546.0335538653958,1423.7085246843722,1529.1016864293156,1461.9776597776047,1494.7306132032807,1445.5674017034412,1475.8698266933302,1506.3119721327757,0.0
22015,1610612744,1610612758,Golden State Warriors,Sacramento Kings,GSW,SAC,2015-11-28,120.0,101.0,1781.5247842359465,1419.7416753253426,1731.4148173770436,1503.0055902782142,1762.0737696993947,1455.6352706563073,1684.451388580202,1554.439974228504,1793.2781412365543,1373.0093765362578,0.0
22015,1610612757,1610612747,Portland Trail Blazers,Los Angeles Lakers,POR,LAL,2015-11-28,108.0,96.0,1505.234386881182,1321.6811317590684,1519.9887119347072,1361.8977166855016,1438.6181313344007,1356.4690567534278,1445.5113274598339,1515.959615117706,1620.7163107008992,1396.7511282246628,0.0
22015,1610612759,1610612737,San Antonio Spurs,Atlanta Hawks,SAS,ATL,2015-11-28,108.0,88.0,1668.2343043627482,1573.5095816890869,1612.3135245894146,1542.4972031159225,1629.4021350105934,1522.4207104750242,1550.5075971499516,1489.571446483708,1570.1813915140397,1524.8297354011938,0.0
22015,1610612739,1610612751,Cleveland Cavaliers,Brooklyn Nets,CLE,BKN,2015-11-28,90.0,88.0,1646.5723119733557,1421.4877743504128,1567.6132807045933,1500.3963990354948,1565.339797084417,1539.5178190072531,1572.696819079638,1403.4911742914232,1654.3932591454377,1291.5014110198836,0.0
22015,1610612747,1610612754,Los Angeles Lakers,Indiana Pacers,LAL,IND,2015-11-29,103.0,107.0,1317.9117982209966,1560.432434605463,1356.1579037894212,1500.1758540424892,1348.790398743477,1516.5780011093027,1503.9592895149785,1585.7882014480383,1392.431523167962,1568.5241772704,0.0
22015,1610612761,1610612756,Toronto Raptors,Phoenix Suns,TOR,PHX,2015-11-29,102.0,107.0,1566.6528693779237,1476.9727985507448,1457.3970918223492,1481.1259691054101,1467.22367972552,1470.182630918767,1494.2336183680115,1486.6106965368128,1503.353677106721,1545.125168427796,0.0
22015,1610612752,1610612745,New York Knicks,Houston Rockets,NYK,HOU,2015-11-29,111.0,116.0,1375.0568001504323,1472.0102481993733,1382.940142872101,1464.1277952750409,1363.203893378047,1398.216459607993,1502.6995983275788,1515.3935317231567,1466.2421263754215,1595.9454512679126,0.0
22015,1610612763,1610612755,Memphis Grizzlies,Philadelphia 76ers,MEM,PHI,2015-11-29,92.0,84.0,1541.8168265432168,1269.6581251570262,1541.1485816223715,1394.1536506504544,1555.2486448076172,1380.4697987644238,1487.1091725069641,1401.2339380617932,1344.4174411762774,1545.5286575040366,0.0
22015,1610612751,1610612765,Brooklyn Nets,Detroit Pistons,BKN,DET,2015-11-29,87.0,83.0,1420.2008167808824,1494.137038255664,1512.3072749651624,1399.5939761125367,1530.259669860809,1438.307763397143,1398.0095989903405,1450.4830554557482,1289.2979474817485,1532.3673637362106,0.0
22015,1610612753,1610612738,Orlando Magic,Boston Celtics,ORL,BOS,2015-11-29,110.0,91.0,1423.72138721641,1545.87288496837,1481.9117197279784,1473.9553989618635,1540.965597743771,1539.386478985292,1464.725672236528,1495.6454583761836,1404.083835816813,1590.1256027106517,0.0
22015,1610612746,1610612750,LA Clippers,Minnesota Timberwolves,LAC,MIN,2015-11-29,107.0,99.0,1572.9950553300744,1400.0913792637634,1650.3587174493043,1400.8890562263177,1662.3220327220656,1374.9200042817736,1509.4638381396203,1423.610895603937,1557.7634828475016,1303.2596600429329,0.0
22015,1610612766,1610612749,Charlotte Hornets,Milwaukee Bucks,CHA,MIL,2015-11-29,87.0,82.0,1488.4478540966707,1408.49022616238,1424.2177172606246,1474.7623745067565,1414.3095927516176,1545.065488849813,1499.076152703224,1514.6898723129389,1479.5032344088274,1394.2783947666674,0.0
22015,1610612746,1610612757,LA Clippers,Portland Trail Blazers,LAC,POR,2015-11-30,102.0,87.0,1576.0999126316221,1509.0037204192538,1654.2018331671666,1525.7285248307876,1665.5322846071315,1446.2967893443515,1497.0418876416968,1457.5116530625614,1541.517431054811,1625.0359157576,0.0
22015,1610612748,1610612738,Miami Heat,Boston Celtics,MIA,BOS,2015-11-30,95.0,105.0,1504.8885005230002,1529.3101312463232,1554.2966316209804,1464.1843602594925,1526.4559530132613,1529.431929363743,1471.2376150660368,1484.757857418957,1429.6963881116797,1575.2300804801296,0.0
22015,1610612765,1610612745,Detroit Pistons,Houston Rockets,DET,HOU,2015-11-30,116.0,105.0,1488.304883487275,1479.081047448716,1392.7289108297502,1451.8326508622335,1430.8942427486454,1387.2121145048013,1438.9841276700913,1505.0283334353276,1536.3261619183845,1602.3765619866908,0.0
22015,1610612737,1610612760,Atlanta Hawks,Oklahoma City Thunder,ATL,OKC,2015-11-30,106.0,100.0,1565.5825755977953,1582.1301750705627,1534.4800607481607,1566.5467259345498,1515.4061224313816,1574.5601820925488,1481.3075646678062,1477.7405613300143,1516.127697469528,1486.3144929985738,0.0
22015,1610612749,1610612743,Milwaukee Bucks,Denver Nuggets,MIL,DEN,2015-11-30,92.0,74.0,1404.8182004415667,1420.015141333815,1483.3177593534126,1417.0907113757476,1551.4701914881114,1453.885960581506,1504.2407756280454,1456.973063264212,1386.6833200164467,1515.438012127426,0.0
22015,1610612762,1610612744,Utah Jazz,Golden State Warriors,UTA,GSW,2015-11-30,103.0,106.0,1543.9748394619564,1783.5641007917156,1496.6080905830909,1735.6484146900075,1568.2158453402624,1764.9995667148785,1482.4086276114951,1690.8747636760402,1535.9173287495391,1794.9124543453586,0.0
22015,1610612758,1610612742,Sacramento Kings,Dallas Mavericks,SAC,DAL,2015-11-30,112.0,98.0,1417.7023587695735,1544.1669106894747,1498.7719929652503,1552.6513671740204,1452.7094736408235,1537.1933856254143,1548.016599132666,1483.3249516425099,1371.3750634274536,1466.74378669868,0.0
22015,1610612741,1610612759,Chicago Bulls,San Antonio Spurs,CHI,SAS,2015-11-30,92.0,89.0,1560.5058527027643,1676.1613104540397,1527.457875174346,1620.3306669571764,1461.3217982273293,1636.416723054236,1545.8733669986502,1558.7714789658535,1558.9214930460544,1578.8834294457056,0.0
22015,1610612739,1610612764,Cleveland Cavaliers,Washington Wizards,CLE,WAS,2015-12-01,85.0,97.0,1647.859269542886,1459.8579634510795,1555.7024047749258,1509.801996946987,1574.597946230861,1470.0568344928759,1578.1783943807209,1524.3156337710159,1656.5967226835728,1411.0544357269182,0.0
22015,1610612751,1610612756,Brooklyn Nets,Phoenix Suns,BKN,PHX,2015-12-01,94.0,91.0,1426.0329715492715,1487.4690967150095,1519.1723402479488,1470.444057048305,1537.6731905093066,1480.0974675164127,1409.5085267759973,1476.8300666644714,1285.3391492995745,1533.9286478600695,0.0
22015,1610612740,1610612763,New Orleans Pelicans,Memphis Grizzlies,NOP,MEM,2015-12-01,104.0,113.0,1450.118738312692,1543.7122822702472,1509.6613118337882,1547.153316166263,1472.4332835628377,1560.6034893833387,1510.733136124563,1474.6866180416991,1540.7350353040306,1339.6356927940617,0.0
22015,1610612755,1610612747,Philadelphia 76ers,Los Angeles Lakers,PHI,LAL,2015-12-01,103.0,91.0,1267.7626694299959,1314.0577205915054,1388.1489161065629,1350.0809163441386,1375.1149541887023,1363.2762818317715,1413.6564925270582,1516.271911183659,1550.3104058862523,1407.1062814900413,0.0
22015,1610612750,1610612753,Minnesota Timberwolves,Orlando Magic,MIN,ORL,2015-12-01,93.0,96.0,1396.9865219622156,1440.2841409384569,1397.0459405084555,1491.6827584303494,1371.7097523967077,1550.92014736532,1436.0328461018605,1475.6132731937546,1319.5057118356235,1418.9793580473352,0.0
22015,1610612757,1610612742,Portland Trail Blazers,Dallas Mavericks,POR,DAL,2015-12-01,112.0,115.0,1501.6466744173888,1530.4807125605184,1519.2664816706392,1541.1129071909593,1441.8842655099277,1524.8085628651972,1448.6445403866928,1475.1657032792223,1612.677317173571,1454.065778306113,0.0
22015,1610612766,1610612744,Charlotte Hornets,Golden State Warriors,CHA,GSW,2015-12-02,99.0,116.0,1492.119879817484,1787.013827198468,1415.6623324139684,1739.6813723800885,1407.9048901133192,1769.8725420364972,1509.5252493881173,1695.5041700109966,1487.098309159048,1798.5882005964293,0.0
22015,1610612745,1610612740,Houston Rockets,New Orleans Pelicans,HOU,NOP,2015-12-02,108.0,101.0,1471.4884529865408,1440.2763100263217,1440.1477304297234,1500.736249252607,1378.4628041274264,1464.9179157820615,1513.1499982471983,1519.699340571214,1610.498054802962,1545.5170323859725,0.0
22015,1610612741,1610612743,Chicago Bulls,Denver Nuggets,CHI,DEN,2015-12-02,99.0,90.0,1566.3342245683166,1408.5944944878802,1540.0690695690935,1408.9741230106813,1475.9740851090007,1446.6230614690626,1556.2444340537568,1448.3252054424147,1569.4954123808732,1501.892972190158,0.0
22015,1610612752,1610612755,New York Knicks,Philadelphia 76ers,NYK,PHI,2015-12-02,99.0,87.0,1367.9860009010897,1277.5207261059652,1395.2352872849083,1397.0575947041502,1374.2082384812388,1384.7743416220837,1513.0647966154079,1426.5270157796472,1459.8110156566433,1556.4072303870764,0.0
22015,1610612764,1610612747,Washington Wizards,Los Angeles Lakers,WAS,LAL,2015-12-02,104.0,108.0,1479.2198073239338,1304.299663915536,1521.1154840755025,1341.1722377465512,1482.9781352990185,1353.61689439839,1515.8536268906187,1503.40138793107,1407.1406421221636,1401.0094569892171,0.0
22015,1610612759,1610612749,San Antonio Spurs,Milwaukee Bucks,SAS,MIL,2015-12-02,95.0,70.0,1670.3329385884874,1416.2388472875016,1607.719472562429,1491.4343477184789,1621.7644361725645,1558.7330906005548,1548.400411910747,1512.8886334498427,1568.3095101108868,1400.2283599537147,0.0
22015,1610612746,1610612754,LA Clippers,Indiana Pacers,LAC,IND,2015-12-02,91.0,103.0,1583.4569586334871,1564.2865122349542,1660.663876327315,1506.2528414877718,1669.9448084415553,1502.0921180210082,1505.9090003175654,1573.4755797793578,1553.8760296388398,1553.8494189483208,0.0
22015,1610612765,1610612756,Detroit Pistons,Phoenix Suns,DET,PHX,2015-12-02,127.0,122.0,1495.8974779494501,1482.5083843737532,1404.4138312622604,1461.837445559122,1439.6435531260204,1471.7396252400654,1430.8624628582206,1484.9162885889864,1528.2046691021133,1537.787518153214,0.0
22015,1610612737,1610612761,Atlanta Hawks,Toronto Raptors,ATL,TOR,2015-12-02,86.0,96.0,1571.464618845635,1556.156571213659,1545.4004017630684,1468.0790038794544,1527.0924500278313,1457.3088431278743,1471.2049016659191,1504.014248240353,1525.2717043962346,1514.5501976744476,0.0
22015,1610612763,1610612759,Memphis Grizzlies,San Antonio Spurs,MEM,SAS,2015-12-03,83.0,103.0,1553.5547105566175,1674.6649215035707,1556.0783787474443,1614.4921370082843,1568.1188571641148,1629.9698929518008,1465.7204135950483,1557.3818453228107,1334.8536957121198,1573.8168807980883,0.0
22015,1610612762,1610612753,Utah Jazz,Orlando Magic,UTA,ORL,2015-12-03,94.0,103.0,1540.525113055204,1446.7635950033225,1492.5751328930098,1499.0243161850124,1563.3428700186437,1556.1755583483284,1477.7792212765387,1484.4789597775373,1532.2415824984685,1426.1920248097003,0.0
22015,1610612757,1610612754,Portland Trail Blazers,Indiana Pacers,POR,IND,2015-12-03,123.0,111.0,1494.9427599517896,1579.6172849551922,1509.8944449514872,1520.4259443461838,1434.2267068926778,1516.579497384368,1459.4064016306993,1581.555008128399,1618.4048746454082,1563.8501848655605,0.0
22015,1610612758,1610612738,Sacramento Kings,Boston Celtics,SAC,BOS,2015-12-03,97.0,114.0,1431.3885568985297,1541.8101432898093,1510.3104529483114,1456.7213655825483,1465.0942964010405,1539.346275973718,1556.1758474959536,1494.3689098745135,1384.0530718200205,1581.2702188009264,0.0
22015,1610612761,1610612743,Toronto Raptors,Denver Nuggets,TOR,DEN,2015-12-03,105.0,106.0,1569.74835761571,1405.0211613249724,1480.2684648554184,1402.5779146262653,1469.2907961632695,1437.46584788427,1493.0727163993597,1441.3351839866807,1504.858689526888,1493.8145379041423,0.0
22015,1610612748,1610612760,Miami Heat,Oklahoma City Thunder,MIA,OKC,2015-12-03,97.0,95.0,1492.388488479514,1576.248131822723,1561.7596262979246,1555.626384919642,1516.541606403286,1562.873854496099,1461.6265626104803,1487.8432243319014,1423.6562497908828,1477.1704860718671,0.0
22015,1610612740,1610612739,New Orleans Pelicans,Cleveland Cavaliers,NOP,CLE,2015-12-04,114.0,108.0,1434.9277513406676,1628.4974256700318,1489.009836819115,1544.3889176464102,1452.4796569833004,1561.6766454247183,1509.5108576709422,1586.640401261118,1537.3658294542734,1660.5105162883274,0.0
22015,1610612765,1610612749,Detroit Pistons,Milwaukee Bucks,DET,MIL,2015-12-04,102.0,95.0,1500.697147958442,1411.9068643724183,1416.0517287015164,1484.6616832726236,1430.564733364568,1550.5276338213184,1442.405824737834,1503.907200037779,1518.4804157482774,1394.7209892665132,0.0
22015,1610612742,1610612745,Dallas Mavericks,Houston Rockets,DAL,HOU,2015-12-04,96.0,100.0,1537.1846270261176,1476.8370116721949,1550.4849439101113,1451.8741428632154,1532.466121482447,1390.9010629261875,1464.4038420352158,1523.33848114747,1448.338220834276,1618.6492577346612,0.0
22015,1610612764,1610612756,Washington Wizards,Phoenix Suns,WAS,PHX,2015-12-04,109.0,106.0,1468.7602923014024,1477.7087143647614,1526.3545665733755,1450.199548119866,1469.417840925796,1480.8184450015178,1525.4953760253343,1473.372926709373,1396.9641907447308,1547.5117715070498,0.0
22015,1610612752,1610612751,New York Knicks,Brooklyn Nets,NYK,BKN,2015-12-04,108.0,91.0,1373.7583256833839,1430.9936838905278,1405.2877370276706,1527.7789517371318,1384.5122616544159,1546.031032785654,1500.6242999946815,1401.4223048514823,1452.52178918162,1281.48027900643,0.0
22015,1610612737,1610612747,Atlanta Hawks,Los Angeles Lakers,ATL,LAL,2015-12-04,100.0,87.0,1557.872832443584,1314.7591789380674,1533.2109407871044,1335.9331552486783,1515.110496992436,1367.1771887716125,1482.1464335069124,1493.7596387963545,1534.9632125437943,1411.18590836665,0.0
22015,1610612761,1610612744,Toronto Raptors,Golden State Warriors,TOR,GSW,2015-12-05,109.0,112.0,1563.1159492969846,1794.1138367192598,1468.0688905149655,1742.363326188973,1478.377353831651,1772.0864583553198,1481.5945008508763,1700.610023249203,1494.540920313824,1801.442111144009,0.0
22015,1610612748,1610612739,Miami Heat,Cleveland Cavaliers,MIA,CLE,2015-12-05,99.0,84.0,1496.9886863735326,1618.7777412291439,1571.5831157554264,1532.8083425216626,1527.867306456237,1548.6332591034582,1452.379709897207,1574.4561982199782,1415.184447349477,1667.107453341653,0.0
