season_id,game_date,team_name_home,team_name_away,pts_home,pts_away,pred_home,pred_away
22018,2019-02-11,Indiana Pacers,Charlotte Hornets,99.0,90.0,112.89223,108.18465
22018,2019-02-11,Toronto Raptors,Brooklyn Nets,127.0,125.0,118.46572,112.60175
22018,2019-02-11,Detroit Pistons,Washington Wizards,121.0,112.0,116.54328,114.30874
22018,2019-02-11,Chicago Bulls,Milwaukee Bucks,99.0,112.0,109.93216,116.46613
22018,2019-02-11,Minnesota Timberwolves,LA Clippers,130.0,120.0,116.6485,114.364426
22018,2019-02-11,Houston Rockets,Dallas Mavericks,120.0,104.0,114.63361,108.637344
22018,2019-02-11,Cleveland Cavaliers,New York Knicks,107.0,104.0,111.54533,109.20459
22018,2019-02-11,Denver Nuggets,Miami Heat,103.0,87.0,113.511116,109.820465
22018,2019-02-12,Memphis Grizzlies,San Antonio Spurs,107.0,108.0,106.37002,106.420845
22018,2019-02-12,New Orleans Pelicans,Orlando Magic,88.0,118.0,116.95929,114.47786
22018,2019-02-12,Atlanta Hawks,Los Angeles Lakers,117.0,113.0,112.56202,113.50749
22018,2019-02-12,Philadelphia 76ers,Boston Celtics,109.0,112.0,112.49496,111.72801
22018,2019-02-12,Golden State Warriors,Utah Jazz,115.0,108.0,112.48968,106.936295
22018,2019-02-13,Minnesota Timberwolves,Houston Rockets,121.0,111.0,123.7448,125.942604
22018,2019-02-13,Toronto Raptors,Washington Wizards,129.0,120.0,117.51036,110.7215
22018,2019-02-13,New York Knicks,Philadelphia 76ers,111.0,126.0,117.17763,122.229256
22018,2019-02-13,Boston Celtics,Detroit Pistons,118.0,110.0,113.07702,107.684326
22018,2019-02-13,Portland Trail Blazers,Golden State Warriors,129.0,107.0,116.18732,117.081024
22018,2019-02-13,LA Clippers,Phoenix Suns,134.0,107.0,115.199585,108.57264
22018,2019-02-13,Denver Nuggets,Sacramento Kings,120.0,118.0,120.76279,115.89152
22018,2019-02-13,Chicago Bulls,Memphis Grizzlies,122.0,110.0,104.55109,106.18922
22018,2019-02-13,Cleveland Cavaliers,Brooklyn Nets,139.0,148.0,116.36072,119.55313
22018,2019-02-13,Indiana Pacers,Milwaukee Bucks,97.0,106.0,108.056625,109.089485
22018,2019-02-13,Dallas Mavericks,Miami Heat,101.0,112.0,105.90483,104.94381
22018,2019-02-14,Atlanta Hawks,New York Knicks,91.0,106.0,109.68942,105.7656
22018,2019-02-14,New Orleans Pelicans,Oklahoma City Thunder,131.0,122.0,116.5772,118.16315
22018,2019-02-14,Orlando Magic,Charlotte Hornets,127.0,89.0,109.90403,108.11628
22018,2019-02-21,Cleveland Cavaliers,Phoenix Suns,111.0,98.0,115.126305,112.545265
22018,2019-02-21,Golden State Warriors,Sacramento Kings,125.0,123.0,122.44138,113.79547
22018,2019-02-21,Los Angeles Lakers,Houston Rockets,111.0,106.0,123.17475,125.51485
22018,2019-02-21,Milwaukee Bucks,Boston Celtics,98.0,97.0,113.047874,110.26574
22018,2019-02-21,Philadelphia 76ers,Miami Heat,106.0,102.0,107.93141,104.628654
22018,2019-02-21,Brooklyn Nets,Portland Trail Blazers,99.0,113.0,116.24182,115.88663
22018,2019-02-22,Toronto Raptors,San Antonio Spurs,120.0,117.0,111.85524,105.45682
22018,2019-02-22,Atlanta Hawks,Detroit Pistons,122.0,125.0,109.81484,110.99764
22018,2019-02-22,Indiana Pacers,New Orleans Pelicans,126.0,111.0,111.45399,107.1391
22018,2019-02-22,Oklahoma City Thunder,Utah Jazz,148.0,147.0,109.278336,106.526855
22018,2019-02-22,New York Knicks,Minnesota Timberwolves,104.0,115.0,114.61596,117.33821
22018,2019-02-22,Dallas Mavericks,Denver Nuggets,104.0,114.0,114.808395,115.72973
22018,2019-02-22,Orlando Magic,Chicago Bulls,109.0,110.0,112.76719,106.66088
22018,2019-02-22,Memphis Grizzlies,LA Clippers,106.0,112.0,113.66351,113.096085
22018,2019-02-22,Charlotte Hornets,Washington Wizards,123.0,110.0,115.57271,113.908936
22018,2019-02-23,Philadelphia 76ers,Portland Trail Blazers,115.0,130.0,113.86109,111.48619
22018,2019-02-23,Utah Jazz,Dallas Mavericks,125.0,109.0,100.77076,95.69216
22018,2019-02-23,Chicago Bulls,Boston Celtics,126.0,116.0,113.29895,118.97595
22018,2019-02-23,Miami Heat,Detroit Pistons,96.0,119.0,114.084984,110.64254
22018,2019-02-23,Atlanta Hawks,Phoenix Suns,120.0,112.0,112.28286,108.28168
22018,2019-02-23,Golden State Warriors,Houston Rockets,112.0,118.0,125.74235,121.17124
22018,2019-02-23,Washington Wizards,Indiana Pacers,112.0,119.0,116.081696,115.98162
22018,2019-02-23,Cleveland Cavaliers,Memphis Grizzlies,112.0,107.0,110.364624,110.62395
22018,2019-02-23,Oklahoma City Thunder,Sacramento Kings,116.0,119.0,116.17746,110.1782
22018,2019-02-23,Milwaukee Bucks,Minnesota Timberwolves,140.0,128.0,112.63491,106.61634
22018,2019-02-23,New Orleans Pelicans,Los Angeles Lakers,128.0,115.0,114.86558,112.86332
22018,2019-02-23,Charlotte Hornets,Brooklyn Nets,115.0,117.0,116.57021,115.43087
22018,2019-02-24,Denver Nuggets,LA Clippers,123.0,96.0,121.307724,116.09006
22018,2019-02-24,New York Knicks,San Antonio Spurs,130.0,118.0,110.674164,113.64119
22018,2019-02-24,Toronto Raptors,Orlando Magic,98.0,113.0,115.65531,109.85677
22018,2019-02-25,Chicago Bulls,Milwaukee Bucks,106.0,117.0,110.8375,117.218124
22018,2019-02-25,New Orleans Pelicans,Philadelphia 76ers,110.0,111.0,115.966675,116.6905
22018,2019-02-25,Houston Rockets,Atlanta Hawks,119.0,111.0,122.179276,113.61109
22018,2019-02-25,Memphis Grizzlies,Los Angeles Lakers,110.0,105.0,109.62068,109.22903
22018,2019-02-25,Charlotte Hornets,Golden State Warriors,110.0,121.0,115.456345,118.76385
22018,2019-02-25,LA Clippers,Dallas Mavericks,121.0,112.0,107.73943,105.54777
22018,2019-02-25,Minnesota Timberwolves,Sacramento Kings,112.0,105.0,116.42395,114.01002
22018,2019-02-25,Detroit Pistons,Indiana Pacers,113.0,109.0,115.45181,114.640434
22018,2019-02-25,Cleveland Cavaliers,Portland Trail Blazers,110.0,123.0,116.39207,120.847275
22018,2019-02-25,Miami Heat,Phoenix Suns,121.0,124.0,116.528145,109.099464
22018,2019-02-25,Brooklyn Nets,San Antonio Spurs,101.0,85.0,112.60166,111.30911
22018,2019-02-26,Denver Nuggets,Oklahoma City Thunder,121.0,112.0,118.0512,115.425705
22018,2019-02-26,Toronto Raptors,Boston Celtics,118.0,95.0,112.85532,110.58072
22018,2019-02-26,New York Knicks,Orlando Magic,108.0,103.0,115.43984,118.37141
22018,2019-02-27,Brooklyn Nets,Washington Wizards,116.0,125.0,117.36901,115.18395
22018,2019-02-27,Atlanta Hawks,Minnesota Timberwolves,131.0,123.0,112.730774,114.95371
22018,2019-02-27,Boston Celtics,Portland Trail Blazers,92.0,97.0,114.594185,112.53595
22018,2019-02-27,Charlotte Hornets,Houston Rockets,113.0,118.0,121.407745,124.43873
22018,2019-02-27,Miami Heat,Golden State Warriors,126.0,125.0,116.56648,118.66309
22018,2019-02-27,Dallas Mavericks,Indiana Pacers,110.0,101.0,111.10233,112.519196
22018,2019-02-27,Utah Jazz,LA Clippers,111.0,105.0,110.68741,105.889145
22018,2019-02-27,San Antonio Spurs,Detroit Pistons,105.0,93.0,109.54024,106.89652
22018,2019-02-27,Sacramento Kings,Milwaukee Bucks,140.0,141.0,111.21972,115.80276
22018,2019-02-27,Memphis Grizzlies,Chicago Bulls,107.0,109.0,110.18898,106.0038
22018,2019-02-27,Los Angeles Lakers,New Orleans Pelicans,125.0,119.0,113.169044,111.215614
22018,2019-02-28,Oklahoma City Thunder,Philadelphia 76ers,104.0,108.0,116.03088,113.30826
22018,2019-02-28,New York Knicks,Cleveland Cavaliers,118.0,125.0,118.22624,115.56794
22018,2019-02-28,Houston Rockets,Miami Heat,121.0,118.0,118.75785,113.6369
22018,2019-02-28,Denver Nuggets,Utah Jazz,104.0,111.0,111.5329,109.2621
22018,2019-02-28,Orlando Magic,Golden State Warriors,103.0,96.0,113.99788,116.315674
22018,2019-02-28,Indiana Pacers,Minnesota Timberwolves,122.0,115.0,112.93771,109.288635
22018,2019-03-01,Phoenix Suns,New Orleans Pelicans,116.0,130.0,118.32465,121.44286
22018,2019-03-01,Los Angeles Lakers,Milwaukee Bucks,120.0,131.0,111.01866,115.23368
22018,2019-03-01,Brooklyn Nets,Charlotte Hornets,112.0,123.0,112.09559,109.665924
22018,2019-03-01,Sacramento Kings,LA Clippers,109.0,116.0,116.871216,115.96347
22018,2019-03-01,Boston Celtics,Washington Wizards,107.0,96.0,117.87826,112.73107
22018,2019-03-01,Toronto Raptors,Portland Trail Blazers,119.0,117.0,116.47245,112.78748
22018,2019-03-01,Atlanta Hawks,Chicago Bulls,161.0,168.0,113.44735,110.312195
22018,2019-03-02,San Antonio Spurs,Oklahoma City Thunder,116.0,102.0,110.7995,110.66584
22018,2019-03-02,Dallas Mavericks,Memphis Grizzlies,81.0,111.0,108.90117,105.39851
22018,2019-03-02,Indiana Pacers,Orlando Magic,112.0,117.0,115.578896,112.60517
22018,2019-03-02,Utah Jazz,Milwaukee Bucks,115.0,111.0,103.910675,104.880936
22018,2019-03-02,Phoenix Suns,Los Angeles Lakers,118.0,109.0,120.066315,123.19954
22018,2019-03-02,Cleveland Cavaliers,Detroit Pistons,93.0,129.0,112.501335,114.998
22018,2019-03-02,Miami Heat,Brooklyn Nets,117.0,88.0,119.38043,117.12629
22018,2019-03-02,Denver Nuggets,New Orleans Pelicans,112.0,120.0,119.15948,113.59896
22018,2019-03-02,Philadelphia 76ers,Golden State Warriors,117.0,120.0,114.03523,114.39423
22018,2019-03-03,Detroit Pistons,Toronto Raptors,112.0,107.0,112.01053,113.29343
22018,2019-03-03,LA Clippers,New York Knicks,128.0,107.0,113.52832,107.44674
22018,2019-03-03,Oklahoma City Thunder,Memphis Grizzlies,99.0,95.0,114.38126,107.74207
22018,2019-03-03,Chicago Bulls,Atlanta Hawks,118.0,123.0,109.184456,108.962776
22018,2019-03-03,Charlotte Hornets,Portland Trail Blazers,108.0,118.0,114.91256,116.27132
22018,2019-03-03,Boston Celtics,Houston Rockets,104.0,115.0,120.31861,120.187126
22018,2019-03-03,Washington Wizards,Minnesota Timberwolves,135.0,121.0,118.971954,116.88769
22018,2019-03-03,Cleveland Cavaliers,Orlando Magic,107.0,93.0,115.00137,119.15965
22018,2019-03-04,Miami Heat,Atlanta Hawks,114.0,113.0,116.13797,110.31194
22018,2019-03-04,Los Angeles Lakers,LA Clippers,105.0,113.0,117.19793,115.735954
22018,2019-03-04,Utah Jazz,New Orleans Pelicans,112.0,115.0,107.42523,102.2671
22018,2019-03-04,San Antonio Spurs,Denver Nuggets,104.0,103.0,113.4673,113.05886
22018,2019-03-04,Phoenix Suns,Milwaukee Bucks,114.0,105.0,119.04045,126.79476
22018,2019-03-04,Sacramento Kings,New York Knicks,115.0,108.0,112.86097,108.0113
22018,2019-03-04,Brooklyn Nets,Dallas Mavericks,127.0,88.0,108.520226,106.025024
22018,2019-03-05,Golden State Warriors,Boston Celtics,95.0,128.0,118.8379,113.86773
22018,2019-03-05,Philadelphia 76ers,Orlando Magic,114.0,106.0,114.21702,110.87843
22018,2019-03-05,Toronto Raptors,Houston Rockets,95.0,107.0,118.44944,116.90109
22018,2019-03-05,Memphis Grizzlies,Portland Trail Blazers,120.0,111.0,111.245926,113.60816
22018,2019-03-05,Indiana Pacers,Chicago Bulls,105.0,96.0,115.23199,106.69966
22018,2019-03-05,Minnesota Timberwolves,Oklahoma City Thunder,131.0,120.0,113.799965,114.25714
22018,2019-03-06,Chicago Bulls,Philadelphia 76ers,108.0,107.0,113.59584,118.54378
22018,2019-03-06,Detroit Pistons,Minnesota Timberwolves,131.0,114.0,116.64732,113.77668
22018,2019-03-06,New Orleans Pelicans,Utah Jazz,104.0,114.0,110.125565,111.25764
22018,2019-03-06,Washington Wizards,Dallas Mavericks,132.0,123.0,111.38906,107.45635
22018,2019-03-06,Phoenix Suns,New York Knicks,107.0,96.0,117.092926,115.37126
22018,2019-03-06,Los Angeles Lakers,Denver Nuggets,99.0,115.0,117.67926,118.95995
22018,2019-03-06,Sacramento Kings,Boston Celtics,109.0,111.0,113.12997,116.736084
22018,2019-03-06,Brooklyn Nets,Cleveland Cavaliers,113.0,107.0,119.35075,113.68779
22018,2019-03-06,Atlanta Hawks,San Antonio Spurs,104.0,111.0,110.54782,111.37306
22018,2019-03-06,Charlotte Hornets,Miami Heat,84.0,91.0,108.93729,108.13861
22018,2019-03-07,Portland Trail Blazers,Oklahoma City Thunder,121.0,129.0,115.53553,111.95001
22018,2019-03-07,Milwaukee Bucks,Indiana Pacers,117.0,98.0,112.078545,106.90428
22018,2019-03-08,Houston Rockets,Philadelphia 76ers,107.0,91.0,121.06078,116.945114
22018,2019-03-08,New Orleans Pelicans,Toronto Raptors,104.0,127.0,112.415665,114.44116
22018,2019-03-08,Chicago Bulls,Detroit Pistons,104.0,112.0,109.77035,113.04333
22018,2019-03-08,Charlotte Hornets,Washington Wizards,112.0,111.0,114.03718,112.819954
22018,2019-03-08,Golden State Warriors,Denver Nuggets,122.0,105.0,122.32491,117.43767
22018,2019-03-08,Orlando Magic,Dallas Mavericks,111.0,106.0,107.46717,103.325615
22018,2019-03-08,Miami Heat,Cleveland Cavaliers,126.0,110.0,123.11334,116.25183
22018,2019-03-08,LA Clippers,Oklahoma City Thunder,118.0,110.0,111.69368,112.32667
22018,2019-03-08,Memphis Grizzlies,Utah Jazz,114.0,104.0,104.233955,107.00304
22018,2019-03-09,Milwaukee Bucks,Charlotte Hornets,131.0,114.0,113.63008,105.85505
22018,2019-03-09,New York Knicks,Sacramento Kings,94.0,102.0,116.32166,118.82691
22018,2019-03-09,Los Angeles Lakers,Boston Celtics,107.0,120.0,114.51423,117.6076
22018,2019-03-09,Atlanta Hawks,Brooklyn Nets,112.0,114.0,114.48018,115.9105
22018,2019-03-09,Portland Trail Blazers,Phoenix Suns,127.0,120.0,120.06047,109.78878
22018,2019-03-09,Minnesota Timberwolves,Washington Wizards,135.0,130.0,115.8038,113.588295
22018,2019-03-10,Atlanta Hawks,New Orleans Pelicans,128.0,116.0,111.1151,112.08165
22018,2019-03-10,Miami Heat,Toronto Raptors,104.0,125.0,112.16924,113.39494
22018,2019-03-10,Dallas Mavericks,Houston Rockets,93.0,94.0,117.79778,123.189445
22018,2019-03-10,Philadelphia 76ers,Indiana Pacers,106.0,89.0,111.99724,109.38107
22018,2019-03-10,Detroit Pistons,Chicago Bulls,131.0,108.0,114.53699,106.63314
22018,2019-03-10,San Antonio Spurs,Milwaukee Bucks,121.0,114.0,105.895035,108.86343
22018,2019-03-10,Minnesota Timberwolves,New York Knicks,103.0,92.0,113.06172,106.20148
22018,2019-03-10,Memphis Grizzlies,Orlando Magic,105.0,97.0,110.331726,110.66566
22018,2019-03-10,Golden State Warriors,Phoenix Suns,111.0,115.0,122.69134,110.56651
22018,2019-03-11,Cleveland Cavaliers,Toronto Raptors,126.0,101.0,113.97456,119.86498
22018,2019-03-11,Brooklyn Nets,Detroit Pistons,103.0,75.0,112.70577,112.1992
22018,2019-03-11,LA Clippers,Boston Celtics,140.0,115.0,111.42587,114.039215
22018,2019-03-11,Houston Rockets,Charlotte Hornets,118.0,106.0,119.559,111.83962
22018,2019-03-11,Utah Jazz,Oklahoma City Thunder,89.0,98.0,105.54205,102.90739
22018,2019-03-11,Washington Wizards,Sacramento Kings,121.0,115.0,118.58339,116.19272
22018,2019-03-12,LA Clippers,Portland Trail Blazers,104.0,125.0,113.74357,114.01158
22018,2019-03-12,Dallas Mavericks,San Antonio Spurs,105.0,112.0,108.84228,109.07124
22018,2019-03-12,Philadelphia 76ers,Cleveland Cavaliers,106.0,99.0,119.813805,111.61515
22018,2019-03-12,New Orleans Pelicans,Milwaukee Bucks,113.0,130.0,110.73094,114.93556
22018,2019-03-12,Indiana Pacers,New York Knicks,103.0,98.0,114.04423,105.418274
22018,2019-03-12,Denver Nuggets,Minnesota Timberwolves,133.0,107.0,119.4026,114.84522
22018,2019-03-12,Chicago Bulls,Los Angeles Lakers,107.0,123.0,109.33732,111.41214
22018,2019-03-13,Atlanta Hawks,Memphis Grizzlies,132.0,111.0,107.0849,107.22804
22018,2019-03-13,Phoenix Suns,Utah Jazz,97.0,114.0,114.20313,119.46919
22018,2019-03-13,Houston Rockets,Golden State Warriors,104.0,106.0,120.51694,117.78104
22018,2019-03-13,Washington Wizards,Orlando Magic,100.0,90.0,117.754875,116.5961
22018,2019-03-13,Miami Heat,Detroit Pistons,108.0,74.0,113.28472,111.29716
22018,2019-03-13,Oklahoma City Thunder,Brooklyn Nets,108.0,96.0,119.17429,114.80796
22018,2019-03-14,Boston Celtics,Sacramento Kings,126.0,120.0,116.23662,110.5283
22018,2019-03-14,Toronto Raptors,Los Angeles Lakers,111.0,98.0,115.08984,107.99418
22018,2019-03-14,Indiana Pacers,Oklahoma City Thunder,108.0,106.0,111.92421,110.84842
22018,2019-03-14,Utah Jazz,Minnesota Timberwolves,120.0,100.0,110.09017,104.96227
22018,2019-03-14,Orlando Magic,Cleveland Cavaliers,120.0,91.0,117.37563,111.994736
22018,2019-03-14,Denver Nuggets,Dallas Mavericks,100.0,99.0,113.784004,107.008896
22018,2019-03-15,New Orleans Pelicans,Portland Trail Blazers,110.0,122.0,115.34289,116.887405
22018,2019-03-15,LA Clippers,Chicago Bulls,128.0,121.0,112.35182,105.613625
22018,2019-03-15,Washington Wizards,Charlotte Hornets,110.0,116.0,113.99881,110.5808
22018,2019-03-15,Detroit Pistons,Los Angeles Lakers,111.0,97.0,114.57715,110.7926
22018,2019-03-15,Philadelphia 76ers,Sacramento Kings,123.0,114.0,115.880806,110.82984
22018,2019-03-15,Houston Rockets,Phoenix Suns,108.0,102.0,127.34722,116.78175
22018,2019-03-15,Miami Heat,Milwaukee Bucks,98.0,113.0,108.89398,111.82543
22018,2019-03-15,San Antonio Spurs,New York Knicks,109.0,83.0,110.65526,102.2866
22018,2019-03-16,Dallas Mavericks,Cleveland Cavaliers,121.0,116.0,114.72512,110.932945
22018,2019-03-16,Boston Celtics,Atlanta Hawks,129.0,120.0,115.231316,107.30777
22018,2019-03-16,Washington Wizards,Memphis Grizzlies,135.0,128.0,113.0115,109.33928
22018,2019-03-16,Denver Nuggets,Indiana Pacers,102.0,100.0,116.06245,112.45594
22018,2019-03-16,Utah Jazz,Brooklyn Nets,114.0,98.0,110.37556,105.79587
22018,2019-03-16,Oklahoma City Thunder,Golden State Warriors,88.0,110.0,114.32004,113.25578
22018,2019-03-16,New Orleans Pelicans,Phoenix Suns,136.0,138.0,115.93745,109.66011
22018,2019-03-16,San Antonio Spurs,Portland Trail Blazers,108.0,103.0,110.4997,109.88812
22018,2019-03-17,Detroit Pistons,Toronto Raptors,110.0,107.0,109.91658,110.90422
22018,2019-03-17,Sacramento Kings,Chicago Bulls,129.0,102.0,111.51936,106.42235
22018,2019-03-17,Miami Heat,Charlotte Hornets,93.0,75.0,113.7578,110.21881
22018,2019-03-17,Milwaukee Bucks,Philadelphia 76ers,125.0,130.0,111.5927,107.042496
22018,2019-03-17,LA Clippers,Brooklyn Nets,119.0,116.0,115.84471,114.81272
22018,2019-03-17,Orlando Magic,Atlanta Hawks,101.0,91.0,111.11195,106.38139
22018,2019-03-17,Houston Rockets,Minnesota Timberwolves,117.0,102.0,125.47393,119.49819
22018,2019-03-17,New York Knicks,Los Angeles Lakers,124.0,123.0,111.733,114.01425
22018,2019-03-18,Phoenix Suns,Chicago Bulls,101.0,116.0,117.38817,115.247505
22018,2019-03-18,Oklahoma City Thunder,Miami Heat,107.0,116.0,110.01307,105.784546
22018,2019-03-18,Dallas Mavericks,New Orleans Pelicans,125.0,129.0,108.97681,108.47532
22018,2019-03-18,Cleveland Cavaliers,Detroit Pistons,126.0,119.0,112.62483,114.959526
22018,2019-03-18,Portland Trail Blazers,Indiana Pacers,106.0,98.0,114.477165,109.88989
22018,2019-03-18,Washington Wizards,Utah Jazz,95.0,116.0,108.99583,110.3594
22018,2019-03-18,San Antonio Spurs,Golden State Warriors,111.0,105.0,109.91336,111.24713
22018,2019-03-18,Toronto Raptors,New York Knicks,128.0,92.0,114.54392,104.318825
22018,2019-03-18,Boston Celtics,Denver Nuggets,105.0,114.0,117.209915,114.73279
22018,2019-03-19,LA Clippers,Indiana Pacers,115.0,109.0,109.99885,109.43395
22018,2019-03-19,Atlanta Hawks,Houston Rockets,105.0,121.0,118.55463,124.24747
22018,2019-03-19,Charlotte Hornets,Philadelphia 76ers,114.0,118.0,111.85301,114.101395
22018,2019-03-19,Minnesota Timberwolves,Golden State Warriors,107.0,117.0,115.12992,118.24115
22018,2019-03-19,Milwaukee Bucks,Los Angeles Lakers,115.0,101.0,112.85484,104.300316
22018,2019-03-19,Sacramento Kings,Brooklyn Nets,121.0,123.0,115.02157,115.163765
22018,2019-03-20,New York Knicks,Utah Jazz,116.0,137.0,110.27003,116.19373
22018,2019-03-20,Cleveland Cavaliers,Milwaukee Bucks,107.0,102.0,115.01605,121.2736
22018,2019-03-20,Orlando Magic,New Orleans Pelicans,119.0,96.0,109.01921,106.277245
22018,2019-03-20,Portland Trail Blazers,Dallas Mavericks,126.0,118.0,113.52465,105.25724
22018,2019-03-20,Memphis Grizzlies,Houston Rockets,126.0,125.0,119.194885,123.773056
22018,2019-03-20,Philadelphia 76ers,Boston Celtics,118.0,115.0,110.763855,109.95894
22018,2019-03-20,Oklahoma City Thunder,Toronto Raptors,114.0,123.0,113.142044,112.388725
22018,2019-03-20,Chicago Bulls,Washington Wizards,126.0,120.0,110.89201,113.50505
22018,2019-03-20,San Antonio Spurs,Miami Heat,105.0,110.0,104.945625,102.055466
22018,2019-03-21,Charlotte Hornets,Minnesota Timberwolves,113.0,106.0,112.87334,112.36582
22018,2019-03-21,Atlanta Hawks,Utah Jazz,117.0,114.0,105.48596,110.1742
22018,2019-03-21,Phoenix Suns,Detroit Pistons,98.0,118.0,117.759056,121.27582
22018,2019-03-21,Golden State Warriors,Indiana Pacers,112.0,89.0,117.42117,110.41106
22018,2019-03-21,Sacramento Kings,Dallas Mavericks,116.0,100.0,107.111755,104.52233
22018,2019-03-21,Washington Wizards,Denver Nuggets,108.0,113.0,120.65578,121.41101
22018,2019-03-22,Orlando Magic,Memphis Grizzlies,123.0,119.0,107.09463,103.75152
22018,2019-03-22,New York Knicks,Denver Nuggets,93.0,111.0,119.35393,124.81619
22018,2019-03-22,Toronto Raptors,Oklahoma City Thunder,109.0,116.0,112.27123,108.14742
22018,2019-03-22,Houston Rockets,San Antonio Spurs,111.0,105.0,118.94153,113.166374
22018,2019-03-22,Cleveland Cavaliers,LA Clippers,108.0,110.0,117.88508,119.086784
22018,2019-03-22,Los Angeles Lakers,Brooklyn Nets,106.0,111.0,118.22108,118.02902
22018,2019-03-22,Milwaukee Bucks,Miami Heat,116.0,87.0,107.26361,101.806496
22018,2019-03-23,Sacramento Kings,Phoenix Suns,112.0,103.0,112.803665,107.39329
22018,2019-03-23,Chicago Bulls,Utah Jazz,83.0,114.0,107.06804,112.643875
22018,2019-03-23,Golden State Warriors,Dallas Mavericks,91.0,126.0,115.2515,105.27391
22018,2019-03-23,Memphis Grizzlies,Minnesota Timberwolves,99.0,112.0,110.49223,109.47337
22018,2019-03-23,Portland Trail Blazers,Detroit Pistons,117.0,112.0,115.55729,109.75828
22018,2019-03-23,Charlotte Hornets,Boston Celtics,124.0,117.0,113.23729,116.11595
22018,2019-03-23,Washington Wizards,Miami Heat,108.0,113.0,112.73718,111.47825
22018,2019-03-23,Atlanta Hawks,Philadelphia 76ers,129.0,127.0,111.07518,114.867905
22018,2019-03-24,Los Angeles Lakers,Sacramento Kings,111.0,106.0,117.357834,116.48103
22018,2019-03-24,Indiana Pacers,Denver Nuggets,124.0,88.0,116.39565,116.86508
22018,2019-03-24,Boston Celtics,San Antonio Spurs,96.0,115.0,112.06566,107.55979
22018,2019-03-24,Toronto Raptors,Charlotte Hornets,114.0,115.0,111.38734,105.0152
22018,2019-03-24,New York Knicks,LA Clippers,113.0,124.0,117.228645,120.30915
22018,2019-03-24,New Orleans Pelicans,Houston Rockets,90.0,113.0,123.736626,128.0042
22018,2019-03-24,Milwaukee Bucks,Cleveland Cavaliers,127.0,105.0,119.48522,109.6456
22018,2019-03-24,Golden State Warriors,Detroit Pistons,121.0,114.0,116.76276,110.4298
22018,2019-03-25,Memphis Grizzlies,Oklahoma City Thunder,115.0,103.0,110.23986,112.112404
22018,2019-03-25,Utah Jazz,Phoenix Suns,125.0,92.0,112.86345,102.738396
22018,2019-03-25,Portland Trail Blazers,Brooklyn Nets,148.0,144.0,119.721214,114.389946
22018,2019-03-25,Orlando Magic,Philadelphia 76ers,119.0,98.0,110.55368,111.1596
22018,2019-03-26,Milwaukee Bucks,Houston Rockets,108.0,94.0,119.309,117.247345
22018,2019-03-26,Denver Nuggets,Detroit Pistons,95.0,92.0,116.15939,111.573814
22018,2019-03-26,Dallas Mavericks,Sacramento Kings,121.0,125.0,113.12892,112.85953
22018,2019-03-26,New Orleans Pelicans,Atlanta Hawks,120.0,130.0,113.70844,110.666
22018,2019-03-26,Toronto Raptors,Chicago Bulls,112.0,103.0,115.84721,106.20238
22018,2019-03-26,Minnesota Timberwolves,LA Clippers,111.0,122.0,117.4281,115.907166
22018,2019-03-26,Charlotte Hornets,San Antonio Spurs,125.0,116.0,109.26079,109.78133
22018,2019-03-26,Cleveland Cavaliers,Boston Celtics,106.0,116.0,115.33339,119.67056
22018,2019-03-26,Miami Heat,Orlando Magic,99.0,104.0,116.67748,114.2386
22018,2019-03-26,Los Angeles Lakers,Washington Wizards,124.0,106.0,116.64654,114.8698
22018,2019-03-27,Memphis Grizzlies,Golden State Warriors,103.0,118.0,111.6819,114.890526
22018,2019-03-27,Utah Jazz,Los Angeles Lakers,115.0,100.0,108.46271,101.630455
22018,2019-03-27,Phoenix Suns,Washington Wizards,121.0,124.0,120.0472,122.38717
22018,2019-03-27,Chicago Bulls,Portland Trail Blazers,98.0,118.0,113.50839,118.6259
22018,2019-03-27,Oklahoma City Thunder,Indiana Pacers,107.0,99.0,114.44559,111.16026
22018,2019-03-28,Miami Heat,Dallas Mavericks,105.0,99.0,109.32061,104.377655
22018,2019-03-28,New York Knicks,Toronto Raptors,92.0,117.0,114.954155,120.807106
22018,2019-03-28,Houston Rockets,Denver Nuggets,112.0,85.0,122.95329,119.47731
22018,2019-03-28,Philadelphia 76ers,Brooklyn Nets,123.0,110.0,115.47358,112.48606
22018,2019-03-28,Detroit Pistons,Orlando Magic,115.0,98.0,116.51248,114.82524
22018,2019-03-28,Milwaukee Bucks,LA Clippers,128.0,118.0,114.90553,108.44617
22018,2019-03-28,San Antonio Spurs,Cleveland Cavaliers,116.0,110.0,115.447586,107.9257
22018,2019-03-28,New Orleans Pelicans,Sacramento Kings,121.0,118.0,117.31218,116.442566
22018,2019-03-29,Boston Celtics,Indiana Pacers,114.0,112.0,114.806145,111.50506
22018,2019-03-29,Atlanta Hawks,Portland Trail Blazers,98.0,118.0,112.39118,115.69861
22018,2019-03-29,Los Angeles Lakers,Charlotte Hornets,129.0,115.0,113.538635,111.90574
22018,2019-03-29,Oklahoma City Thunder,Denver Nuggets,105.0,115.0,119.45671,117.18587
22018,2019-03-29,Minnesota Timberwolves,Golden State Warriors,131.0,130.0,116.64527,119.479614
22018,2019-03-29,Utah Jazz,Washington Wizards,128.0,124.0,110.72932,103.702515
22018,2019-03-30,Indiana Pacers,Orlando Magic,116.0,121.0,116.80394,114.63119
