season_id,team_id_home,team_id_away,team_name_home,team_name_away,team_abbreviation_home,team_abbreviation_away,game_date,pts_home,pts_away,elo_h,elo_a,elo_h_ofg,elo_a_ofg,elo_h_dfg,elo_a_dfg,elo_h_ofg3,elo_a_ofg3,elo_h_dfg3,elo_a_dfg3
22014,1610612756,1610612763,Phoenix Suns,Memphis Grizzlies,PHX,MEM,2014-11-05,91.0,102.0,1506.2235747233315,1531.2399054474333,1498.9300888429952,1519.4245194829355,1517.2902243855137,1538.8669039843141,1478.9311071825398,1481.6751494953996,1478.9470480916273,1481.6751494953996
22014,1610612745,1610612759,Houston Rockets,San Antonio Spurs,HOU,SAS,2014-11-06,98.0,81.0,1560.22675194233,1502.1523960118943,1528.0630426190946,1530.0002383728538,1508.6057368883658,1471.6887108676087,1527.532129872022,1509.424724889058,1547.4981864249294,1509.424724889058
22014,1610612757,1610612742,Portland Trail Blazers,Dallas Mavericks,POR,DAL,2014-11-06,108.0,87.0,1513.2090324740318,1524.4666563006253,1499.721202068698,1520.0075744416567,1519.1480191017424,1518.9062014147364,1479.7052808613248,1480.5995580804754,1518.5570315411094,1481.1566510586529
22014,1610612753,1610612750,Orlando Magic,Minnesota Timberwolves,ORL,MIN,2014-11-07,112.0,103.0,1463.197024415459,1506.2523470190426,1510.3279008672055,1481.6755650507714,1510.2641173512661,1502.2306575802,1489.256677539569,1519.9849362178256,1488.6845639934409,1480.5755053899745
22014,1610612766,1610612737,Charlotte Hornets,Atlanta Hawks,CHA,ATL,2014-11-07,122.0,119.0,1493.946869193223,1497.353814063295,1472.4876027662033,1510.279223383412,1490.8125319761275,1528.5903017899411,1510.237972635974,1510.838199642749,1509.7124672710377,1510.838199642749
22014,1610612756,1610612758,Phoenix Suns,Sacramento Kings,PHX,SAC,2014-11-07,112.0,114.0,1496.0928416851775,1526.7254040808446,1489.519282755859,1527.743621400011,1507.9104539951868,1509.3814917947927,1469.010085426924,1529.3639795224287,1469.0255675482192,1454.8732914694376
22014,1610612761,1610612764,Toronto Raptors,Washington Wizards,TOR,WAS,2014-11-07,103.0,84.0,1527.7871974214422,1525.1085589542452,1452.4897568961749,1491.606888330169,1491.983745707475,1508.869752573985,1472.4701123511786,1492.7423270602314,1471.3539743179133,1472.199677923631
22014,1610612738,1610612754,Boston Celtics,Indiana Pacers,BOS,IND,2014-11-07,101.0,98.0,1489.7698899602465,1479.8200307598017,1499.7375555835665,1509.728823379015,1519.1063677573482,1491.4179911093352,1460.3099550561494,1508.0714429439233,1499.1796540056116,1528.055555343284
22014,1610612762,1610612742,Utah Jazz,Dallas Mavericks,UTA,DAL,2014-11-07,82.0,105.0,1494.5667222590146,1507.2592156304088,1489.9626332872638,1509.4243483482514,1491.5564485872646,1508.913161486129,1489.4041009436971,1470.5738187698948,1511.0489893618114,1472.2289817292215
22014,1610612743,1610612739,Denver Nuggets,Cleveland Cavaliers,DEN,CLE,2014-11-07,101.0,110.0,1475.2595664014702,1480.4019416516528,1462.5198736484663,1460.852917536551,1480.864901589396,1461.456778696666,1480.8989258159431,1500.8359201970543,1535.9463126458086,1500.2908116133735
